,Award Mean,Award Sum,Company Count,Year,city_state,creative_employees,creative_establishments,empowerment_zone,median_household_income,performance_amount,performance_count,recipient_amount,recipient_count,regular_employees,regular_establishments,total_earned_bachelor,total_earned_graduate_degree,total_foreign,total_less_than_bachelor,total_native,total_population,Score_invented,Score_assigned,percent_creative_class,scaled_perc_creative_class,creative_establishment_ratio,company_count_perc,percent_bachelors,percent_graduate,percent_foreign_born,scaled_population,recipient_mean,performance_mean,Patents,inventor_patents
3717,448207.6,2241038.0,5.0,2011,idahofalls_id,0.0,890.0,0,46291.0,1287591570.68,775.0,1359138757.98,1290.0,104215.0,11133.0,6402.0,3253.0,3202.0,30928.0,53819.0,57021.0,3.33785832368,3.34948231223,0.0,0.0,0.0740247858272,0.000415869583299,0.157750782347,0.0801567158662,0.0561547500044,10.9511749,1053595.93642,1661408.4783,43,65
3718,0.0,0.0,0.0,2011,lenexa_ks,5558.0,502.0,1,75091.0,0.0,0.0,0.0,0.0,140360.0,9027.0,11049.0,6142.0,4256.0,19305.0,44044.0,48300.0,3.199903383,3.25353587502,0.0380898861004,0.0452919221416,0.0526812886977,0.0,0.302745506357,0.168292415607,0.088115942029,10.7851868396,0.0,0.0,43,49
3719,382148.0,3439332.0,9.0,2011,huntingtonbeach_ca,5922.0,1291.0,0,81849.0,1120927560.08,1665.0,1028680707.91,2156.0,236318.0,27623.0,35846.0,20226.0,31013.0,96564.0,160390.0,191403.0,3.82248089191,3.50162788656,0.0244468295905,0.0303084074158,0.0446496506882,0.000311267897904,0.234846301004,0.132511334154,0.162029853242,12.1621364319,477124.632611,673229.765814,43,238
3720,79504.0,79504.0,1.0,2011,fountainvalley_ca,1722.0,536.0,0,81212.0,9228977.88,159.0,9969304.83,236.0,71634.0,10277.0,10545.0,4865.0,16595.0,29065.0,39000.0,55595.0,3.66988047554,3.51560458877,0.023474562408,0.0262987390758,0.0495699620827,9.24812725423e-05,0.237099494098,0.109387296234,0.298498066373,10.9258485481,42242.8170763,58043.8860377,42,98
3721,2726111.0,8178333.0,3.0,2011,santacruz_ca,1836.0,782.0,0,62755.0,6390026.75,226.0,32535084.51,262.0,74043.0,9169.0,11314.0,7755.0,7550.0,32029.0,52769.0,60319.0,4.13935418783,3.66957850369,0.0241964179813,0.0271892614166,0.0785850668275,0.000301477238468,0.22141766801,0.151767192454,0.125167857557,11.0074024243,124179.71187,28274.454646,42,423
3722,0.0,0.0,0.0,2011,summit_nj,1292.0,218.0,1,115556.0,0.0,0.0,0.0,0.0,28349.0,3854.0,5003.0,4428.0,4728.0,5873.0,16740.0,21468.0,3.44077296579,3.42785035015,0.0435882730002,0.0448824690517,0.053536345776,0.0,0.326907997909,0.289336121275,0.220234768027,9.9743187333,0.0,0.0,42,79
3723,423092.243902,17346782.0,41.0,2011,coloradosprings_co,16791.0,4805.0,0,54351.0,2365367080.41,9368.0,3701689951.38,9355.0,655958.0,66652.0,63494.0,38548.0,33612.0,210959.0,383922.0,417534.0,3.69861448628,3.43464277325,0.0249587884932,0.0334925167086,0.0672432371916,0.000573771638888,0.202855581931,0.123156156051,0.0805012286425,12.9421212571,395691.069095,252494.351026,42,212
3724,0.0,0.0,0.0,2011,portsmouth_nh,4226.0,669.0,1,65347.0,0.0,0.0,0.0,0.0,77586.0,8034.0,5517.0,2988.0,1598.0,9232.0,19542.0,21140.0,3.11265594832,3.35428069167,0.0516550139344,0.0584330774778,0.0768700448121,0.0,0.311044708801,0.168461408355,0.0755912961211,9.95892225942,0.0,0.0,41,31
3725,99964.0,99964.0,1.0,2011,tustin_ca,3490.0,1355.0,0,74011.0,34791742.92,394.0,72603232.02,812.0,138434.0,14409.0,12527.0,6643.0,26231.0,35723.0,49481.0,75712.0,3.71164698842,3.47910197631,0.0245906259688,0.0291719751186,0.0859553412839,6.34356762243e-05,0.228207603884,0.121017251744,0.34645762891,11.2346919473,89412.8473153,88303.9160406,41,170
3726,0.0,0.0,0.0,2011,southportland_me,1486.0,192.0,1,53394.0,0.0,0.0,0.0,0.0,65421.0,4965.0,4851.0,2154.0,1726.0,12664.0,23271.0,24997.0,2.82338731271,3.26322585597,0.0222099331908,0.0246775875281,0.0372309482257,0.0,0.246631755554,0.109512430729,0.0690482857943,10.1265110966,0.0,0.0,40,13
3727,416379.5,3331036.0,8.0,2011,collegepark_md,524.0,132.0,0,60402.0,174862888.0,927.0,179564606.42,1222.0,16263.0,2128.0,3461.0,2687.0,5943.0,21453.0,24535.0,30478.0,3.11091777698,3.18649116223,0.0312146303687,0.0303667163252,0.058407079646,0.00353982300885,0.125394007463,0.0973515452339,0.194993109784,10.3247603908,146943.21311,188633.104639,40,38
3728,0.0,0.0,0.0,2011,ontario_ca,3975.0,542.0,1,54994.0,0.0,0.0,0.0,0.0,314599.0,17284.0,10525.0,3136.0,49587.0,102982.0,115673.0,165260.0,2.8811058948,3.19658036811,0.0124774777603,0.0158109732787,0.030405026366,0.0,0.0902325900397,0.0268854539064,0.300054459639,12.0152752703,0.0,0.0,39,12
3729,509978.894737,9689599.0,19.0,2011,eugene_or,11452.0,2243.0,0,41525.0,23162627.06,626.0,25483219.88,959.0,262746.0,26993.0,25279.0,16753.0,12019.0,86067.0,144203.0,156222.0,3.63797726122,3.46116416578,0.0417654395729,0.0522970368396,0.076720481598,0.000649883705021,0.197339557686,0.130781661059,0.0769353868213,11.9590333515,26572.7006048,37001.0016933,39,120
3730,0.0,0.0,0.0,2011,morganhill_ca,12082.0,295.0,1,94300.0,0.0,0.0,0.0,0.0,48946.0,4223.0,6178.0,3384.0,7263.0,17796.0,30773.0,38036.0,3.85197333936,3.49242972501,0.197974700138,0.218150065333,0.0652943780434,0.0,0.225820600921,0.123693252431,0.190950678305,10.5462883587,0.0,0.0,37,247
3731,0.0,0.0,0.0,2011,wickliffe_oh,156.0,8.0,1,46581.0,0.0,0.0,0.0,0.0,8670.0,1016.0,1242.0,524.0,552.0,8378.0,12209.0,12761.0,2.7760848854,3.1500190993,0.0176750509857,0.0160585919059,0.0078125,0.0,0.122436908517,0.0516561514196,0.0432567980566,9.45414892373,0.0,0.0,37,14
3732,0.0,0.0,0.0,2011,duncan_ok,0.0,182.0,1,41387.0,0.0,0.0,0.0,0.0,11415.0,2141.0,2194.0,924.0,797.0,14678.0,22535.0,23332.0,3.69464115665,3.48346029839,0.0,0.0,0.0783469651313,0.0,0.123286131715,0.0519217801753,0.0341590948054,10.0575810879,0.0,0.0,37,132
3733,650021.0,650021.0,1.0,2011,carrollton_tx,3294.0,708.0,0,69592.0,349837998.03,864.0,98070599.68,955.0,164920.0,15488.0,22250.0,7471.0,30221.0,60288.0,90506.0,120727.0,3.59670305884,3.40760814952,0.0195821988657,0.0235632447332,0.0437144974068,6.1743640405e-05,0.247197502472,0.08300281083,0.250325113686,11.7012870772,102691.727414,404905.090312,36,119
3734,299992.0,299992.0,1.0,2011,virginiabeach_va,19738.0,3219.0,0,65980.0,2121936047.18,12964.0,2826635455.92,19179.0,593617.0,54583.0,64185.0,32655.0,38133.0,237723.0,401395.0,439528.0,3.3698945966,3.29000731035,0.0321803849321,0.0428858309048,0.0556901145289,1.73004394312e-05,0.191847275401,0.0976049353933,0.0867589778126,12.9934567028,147381.795501,163679.115025,36,69
3735,268925.928571,3764963.0,14.0,2011,littleton_co,2566.0,745.0,0,57232.0,2030968877.62,923.0,2378937134.77,1676.0,64096.0,8919.0,8837.0,4373.0,3161.0,20012.0,39253.0,42414.0,3.85393546561,3.5767695627,0.0384926944886,0.0427553383478,0.0770902317881,0.00144867549669,0.265998434772,0.131629643008,0.0745272787287,10.6552337754,1419413.5649,2200399.65073,36,192
3736,150000.0,150000.0,1.0,2011,tualatin_or,568.0,135.0,0,64330.0,1178789.91,132.0,4266926.6,294.0,59080.0,4671.0,5489.0,1726.0,3508.0,11949.0,22598.0,26106.0,3.33551215577,3.31175947906,0.00952253218884,0.0104711819845,0.0280898876404,0.000208073241781,0.286422458777,0.0900647046546,0.134375239409,10.1699204519,14513.3557823,8930.22659091,35,66
3737,150000.0,150000.0,1.0,2011,grandprairie_tx,1654.0,317.0,0,53211.0,2117208892.81,3047.0,2115451469.04,3201.0,138853.0,9590.0,16613.0,6456.0,37103.0,98170.0,137528.0,174631.0,3.00414179839,3.13231450989,0.0117716555047,0.0139529580886,0.0319975774705,0.000100938730191,0.137026864293,0.05325019177,0.212465140783,12.0704304553,660872.061556,694850.309422,35,34
3738,315754.25,1263017.0,4.0,2011,medford_ma,1270.0,272.0,0,72773.0,1762956.78,47.0,1938820.06,60.0,34480.0,4376.0,11725.0,7524.0,11909.0,28477.0,44346.0,56255.0,3.71103150437,3.50807113744,0.0355244755245,0.0372449455835,0.0585197934596,0.000860585197935,0.245673217952,0.157649918284,0.211696738068,10.937650205,32313.6676667,37509.7187234,35,143
3739,0.0,0.0,0.0,2011,bradenton_fl,2256.0,752.0,1,41409.0,0.0,0.0,0.0,0.0,60184.0,8148.0,5040.0,2775.0,6760.0,32159.0,43381.0,50141.0,3.21794571467,3.22627702077,0.036130685458,0.0398953633267,0.0844943820225,0.0,0.12608195327,0.06942012308,0.134819808141,10.8225943157,0.0,0.0,35,55
3740,285505.0,285505.0,1.0,2011,greenville_sc,13121.0,2301.0,0,41553.0,184572441.97,6999.0,2677546042.1,10892.0,294255.0,20450.0,11090.0,6239.0,3894.0,29887.0,55367.0,59261.0,3.87826760411,3.43305899549,0.0426871323721,0.0539387221183,0.101138411498,4.39541119072e-05,0.234878007455,0.132137411047,0.0657093197887,10.9897066958,245826.849256,26371.2590327,34,343
3741,0.0,0.0,0.0,2011,santafesprings_ca,1924.0,223.0,1,54551.0,0.0,0.0,0.0,0.0,174872.0,10204.0,798.0,330.0,3311.0,10868.0,13140.0,16451.0,2.74061977933,3.03944542485,0.0108825991538,0.0131491744564,0.02138678431,0.0,0.066522174058,0.0275091697232,0.201264360829,9.70814154462,0.0,0.0,34,12
3742,0.0,0.0,0.0,2011,easton_pa,922.0,252.0,1,40076.0,0.0,0.0,0.0,0.0,17137.0,2169.0,2119.0,1081.0,2975.0,18053.0,23910.0,26885.0,3.55225146851,3.33547919828,0.0510548756853,0.0500409230689,0.104089219331,0.0,0.0997035712605,0.0508634075189,0.110656499907,10.1993237892,0.0,0.0,33,120
3743,0.0,0.0,0.0,2011,oxnard_ca,556.0,560.0,1,60736.0,0.0,0.0,0.0,0.0,166367.0,13840.0,13495.0,5481.0,73746.0,120907.0,123710.0,197456.0,3.67568781701,3.51165642958,0.003330877111,0.00400547562434,0.0388888888889,0.0,0.0964734814095,0.0391827455802,0.373480674176,12.1932710537,0.0,0.0,33,79
3744,0.0,0.0,0.0,2011,renton_wa,4228.0,498.0,1,64482.0,0.0,0.0,0.0,0.0,98633.0,8544.0,13979.0,5302.0,25828.0,51501.0,65445.0,91273.0,3.88941917045,3.50099653787,0.041104014155,0.0474386928775,0.0550763105508,0.0,0.197493713091,0.0749060495606,0.282975250074,11.4216102945,0.0,0.0,33,254
3745,0.0,0.0,0.0,2011,kenosha_wi,1638.0,368.0,1,49641.0,0.0,0.0,0.0,0.0,82581.0,9259.0,10229.0,4558.0,8258.0,57905.0,91039.0,99297.0,3.59144223962,3.43217984592,0.0194492929149,0.0220577850678,0.0382258232056,0.0,0.140716997744,0.0627029109118,0.0831646474717,11.5058706381,0.0,0.0,33,87
3746,125166.0,125166.0,1.0,2011,whiteplains_ny,9650.0,2658.0,0,75254.0,27383460.07,368.0,57323432.36,755.0,198529.0,17160.0,10060.0,9934.0,18210.0,25274.0,38558.0,56768.0,3.90377204248,3.45494541284,0.0463543392945,0.0567662357429,0.134120496518,5.04591785246e-05,0.222232040293,0.219448617125,0.320779312289,10.9467280657,75925.0759735,74411.5762772,33,336
3747,547083.0,2188332.0,4.0,2011,norman_ok,1880.0,1312.0,0,48248.0,70719130.34,416.0,109761903.02,770.0,113872.0,14124.0,18237.0,12610.0,6874.0,58765.0,104879.0,111753.0,3.02209219786,3.1497701905,0.0162416200152,0.0189364381357,0.0849961129826,0.000259134490801,0.203510690533,0.140717761014,0.0615106529579,11.6240463578,142547.926,169997.909471,32,25
3748,0.0,0.0,0.0,2011,ogden_ut,2544.0,837.0,1,42162.0,0.0,0.0,0.0,0.0,102774.0,10475.0,6002.0,2897.0,10881.0,50154.0,71868.0,82749.0,2.96126323802,3.17028713121,0.0241554150288,0.027935108531,0.0739922206506,0.0,0.101637512065,0.0490576262002,0.131494036182,11.3235672086,0.0,0.0,32,27
3749,100000.0,100000.0,1.0,2011,elkhart_in,2458.0,402.0,0,34616.0,13381290.05,147.0,14073220.33,186.0,122628.0,7784.0,3017.0,1416.0,6800.0,31787.0,44493.0,51293.0,3.18775591121,3.23515995769,0.0196504804694,0.0230632909874,0.0491082335695,0.000122159784999,0.083296521259,0.0390944229707,0.132571695943,10.8453095696,75662.4748925,91029.1840136,32,38
3750,0.0,0.0,0.0,2011,wayzata_mn,348.0,150.0,1,66136.0,0.0,0.0,0.0,0.0,9487.0,1804.0,989.0,522.0,220.0,1614.0,3508.0,3728.0,3.29474567066,3.3535326192,0.0353838332486,0.0325308444365,0.0767656090072,0.0,0.31648,0.16704,0.0590128755365,8.22362717581,0.0,0.0,32,30
3751,0.0,0.0,0.0,2011,newbritain_ct,1660.0,416.0,1,39898.0,0.0,0.0,0.0,0.0,50206.0,4633.0,5573.0,3459.0,14632.0,47102.0,58490.0,73122.0,2.89129087706,3.1895027206,0.0320055527706,0.0347465683155,0.0823925529808,0.0,0.0992802935832,0.0616204083087,0.200103935888,11.1998845581,0.0,0.0,32,16
3752,521311.428571,3649180.0,7.0,2011,lowell_ma,822.0,512.0,1,51714.0,37391717.47,436.0,142200800.97,1180.0,85153.0,7744.0,11225.0,5473.0,26324.0,66067.0,80415.0,106739.0,3.42914997737,3.35023548224,0.00956091887177,0.0108629361194,0.062015503876,0.000847868217054,0.135624962242,0.0661269860448,0.246620260636,11.5781418813,120509.153364,85760.8198853,32,73
3753,0.0,0.0,0.0,2011,peabody_ma,2058.0,294.0,1,67052.0,0.0,0.0,0.0,0.0,78011.0,5922.0,7608.0,4106.0,7523.0,29301.0,43692.0,51215.0,3.35408698897,3.29235002243,0.025702831308,0.0290201519168,0.0472972972973,0.0,0.185493112276,0.100109715958,0.146890559406,10.8437877369,0.0,0.0,32,50
3754,0.0,0.0,0.0,2011,watsonville_ca,920.0,204.0,1,46603.0,0.0,0.0,0.0,0.0,32376.0,4302.0,2182.0,946.0,21020.0,32213.0,29925.0,50945.0,3.3006357013,3.24984842093,0.0276309466603,0.0287726367874,0.0452729693742,0.0,0.0617413202796,0.0267677768031,0.412601825498,10.8385018984,0.0,0.0,32,48
3755,0.0,0.0,0.0,2011,henderson_nv,4968.0,1382.0,1,66141.0,0.0,0.0,0.0,0.0,251399.0,26481.0,37435.0,20270.0,29805.0,143013.0,228465.0,258270.0,3.68623203434,3.45129948481,0.0193784691477,0.0241346533539,0.0495998277285,0.0,0.186505445451,0.100987455036,0.115402485771,12.4617608283,0.0,0.0,31,113
3756,470045.5,5640546.0,12.0,2011,loveland_co,1950.0,420.0,0,55838.0,39445244.83,464.0,45311428.59,628.0,70468.0,8488.0,10479.0,4872.0,2945.0,36287.0,64371.0,67316.0,3.75321114242,3.46652800647,0.0269270070977,0.0301318868571,0.0471486304445,0.00134710372699,0.20293194934,0.0943491227391,0.0437488858518,11.1171532288,72151.9563535,85011.3035129,31,148
3757,293993.454545,3233928.0,11.0,2011,westlakevillage_ca,3234.0,640.0,0,115018.0,15103950.94,171.0,18933378.44,559.0,31196.0,3482.0,1909.0,1541.0,1169.0,2900.0,7138.0,8307.0,3.49168421841,3.37171404794,0.0939297124601,0.0981253982608,0.15526443474,0.0026686074721,0.30062992126,0.242677165354,0.14072469002,9.02485381184,33870.0866547,88327.1984795,31,96
3758,0.0,0.0,0.0,2011,wauwatosa_wi,4299.0,734.0,1,68674.0,0.0,0.0,0.0,0.0,161575.0,10182.0,11580.0,6695.0,2039.0,17995.0,44418.0,46457.0,3.51140239867,3.35299886312,0.0259172625005,0.0311499156655,0.0672407475266,0.0,0.319272125724,0.18458781362,0.0438900488624,10.7462824326,0.0,0.0,31,79
3759,0.0,0.0,0.0,2011,canton_oh,2688.0,624.0,1,30000.0,0.0,0.0,0.0,0.0,98445.0,7481.0,4710.0,1749.0,1420.0,47804.0,71898.0,73318.0,3.52869653537,3.31841270768,0.0265788614992,0.0306299896712,0.0769895126465,0.0,0.0867994766231,0.0322319075613,0.0193676859707,11.2025614239,0.0,0.0,31,127
3760,440982.675,1763930.7,4.0,2011,fortwayne_in,15004.0,1829.0,0,44599.0,591427833.48,1706.0,608668345.85,1836.0,419874.0,37551.0,30379.0,13184.0,18299.0,143125.0,235318.0,253617.0,3.78282495231,3.4906039313,0.0345016303423,0.044792848442,0.0464448958862,0.00010157440325,0.162726045595,0.0706205005142,0.0721521033685,12.443580534,331518.70689,346675.166166,31,147
3761,354733.142857,2483132.0,7.0,2011,arlington_tx,6558.0,1932.0,0,53341.0,347729903.31,1772.0,384523982.92,2272.0,397454.0,35430.0,47748.0,19755.0,72688.0,197608.0,294466.0,367154.0,3.63062184454,3.33253305154,0.016232191123,0.0209544599364,0.0517102938815,0.000187356137252,0.180105691578,0.0745159574669,0.197976870741,12.8135366576,169244.710792,196235.837082,31,161
3762,150000.0,150000.0,1.0,2011,bend_or,3350.0,1139.0,0,52601.0,7698227.57,363.0,9693448.54,524.0,117054.0,16771.0,14292.0,6193.0,4089.0,38440.0,72974.0,77063.0,3.44281111035,3.36020523771,0.0278229959138,0.0325490323524,0.0635957565606,5.58347292016e-05,0.242545608825,0.105099703012,0.0530604829815,11.2523785481,18498.9475954,21207.2384848,30,67
3763,249523.857143,1746667.0,7.0,2011,chattanooga_tn,8406.0,1871.0,1,37160.0,81416274.59,876.0,90769439.19,1134.0,421240.0,33542.0,21364.0,10235.0,9714.0,101004.0,158155.0,167869.0,2.98314196188,3.10609130166,0.0195649441633,0.0253771351766,0.0528337051365,0.000197667523226,0.161112493684,0.0771852823843,0.0578665507032,12.0309391923,80043.5971693,92940.9527283,29,21
3764,1548828.5,3097657.0,2.0,2011,lakeforest_ca,4825.0,690.0,0,93127.0,28562155.85,356.0,177572193.57,733.0,121336.0,10640.0,16335.0,6801.0,18106.0,35320.0,59499.0,77605.0,3.80540753516,3.51076898654,0.0382447824605,0.0449196984522,0.0609002647838,0.00017652250662,0.279440947037,0.116343916792,0.233309709426,11.2593871371,242254.015784,80230.7748596,29,155
3765,0.0,0.0,0.0,2011,lafayette_in,2398.0,495.0,1,39083.0,0.0,0.0,0.0,0.0,117056.0,9698.0,8650.0,4215.0,4959.0,38388.0,62343.0,67302.0,3.65665988017,3.39689776806,0.0200746730959,0.0234686712545,0.0485627391347,0.0,0.16877060855,0.0822390884436,0.0736828028885,11.1169452329,0.0,0.0,29,124
3766,482114.4,2410572.0,5.0,2011,lawrence_ks,2904.0,524.0,0,44713.0,24545966.5,687.0,39054240.23,603.0,74225.0,10134.0,17009.0,11386.0,7028.0,44031.0,80935.0,87963.0,3.38418915426,3.30419938985,0.0376512077169,0.0423697874305,0.049164946519,0.000469131169075,0.234846602049,0.157208737194,0.079897229517,11.3846715505,64766.5675456,35729.2088792,29,67
3767,0.0,0.0,0.0,2011,addison_tx,6960.0,903.0,1,57425.0,0.0,0.0,0.0,0.0,127213.0,8670.0,4050.0,1554.0,3188.0,5701.0,10455.0,13643.0,3.16543264036,3.25763438908,0.0518733277187,0.0612462430038,0.0943277969289,0.0,0.358248562583,0.13746130031,0.233672945833,9.52098184856,0.0,0.0,29,27
3768,114972.0,229944.0,2.0,2011,farmingtonhills_mi,16974.0,2142.0,0,69527.0,61142314.01,519.0,79549245.47,982.0,215322.0,17538.0,17165.0,13119.0,14392.0,33002.0,65739.0,80131.0,4.01523307147,3.55024679249,0.073070565141,0.0902842928553,0.108841463415,0.00010162601626,0.271229023797,0.207297032519,0.179605895346,11.2914180744,81007.378279,117807.926802,28,306
3769,0.0,0.0,0.0,2011,highpoint_nc,3710.0,618.0,1,44367.0,0.0,0.0,0.0,0.0,160077.0,13926.0,14524.0,5873.0,12529.0,56856.0,91865.0,104394.0,3.44043919555,3.33112828212,0.0226513703774,0.0271959648353,0.0424917491749,0.0,0.188005643794,0.0760229376205,0.120016476043,11.5559274815,0.0,0.0,28,80
3770,0.0,0.0,0.0,2011,evansville_in,5310.0,1072.0,1,35947.0,0.0,0.0,0.0,0.0,165492.0,18618.0,10745.0,4555.0,2586.0,77070.0,116640.0,119226.0,3.1487694971,3.13755614136,0.0310886289388,0.0374563892888,0.0544438801422,0.0,0.116325646855,0.0493125473639,0.0216898998541,11.6887761306,0.0,0.0,28,42
3771,0.0,0.0,0.0,2011,pasadena_tx,4344.0,342.0,1,45843.0,0.0,0.0,0.0,0.0,134702.0,10336.0,9199.0,3611.0,38210.0,90233.0,111296.0,149506.0,3.55042916688,3.40961648165,0.0312414596608,0.0369978863414,0.0320284697509,0.0,0.0892734101298,0.0350436225653,0.255575027089,11.9150918048,0.0,0.0,28,67
3772,0.0,0.0,0.0,2011,lawrenceville_ga,1716.0,812.0,1,42420.0,0.0,0.0,0.0,0.0,86974.0,9177.0,2715.0,1082.0,7790.0,16061.0,20805.0,28595.0,3.68525814228,3.37068530214,0.0193482918029,0.022043320055,0.0812894183602,0.0,0.136720717091,0.0544868566824,0.272425249169,10.2609871563,0.0,0.0,28,160
3773,255070.848485,8417338.0,33.0,2011,roanoke_va,5316.0,984.0,0,38265.0,163773582.01,1246.0,100983914.35,1175.0,158428.0,14859.0,10409.0,5626.0,6276.0,59626.0,90466.0,96742.0,3.56199841451,3.37618554649,0.0324653117061,0.0389780464406,0.062109448968,0.00208293883734,0.137574179564,0.0743579915677,0.064873581278,11.4798029201,85943.7568936,131439.471918,27,100
3774,0.0,0.0,0.0,2011,sanluisobispo_ca,3178.0,961.0,1,46651.0,0.0,0.0,0.0,0.0,97441.0,11111.0,8154.0,4650.0,4479.0,27204.0,40849.0,45328.0,3.28742428774,3.22889743075,0.0315844919946,0.0363824807576,0.0796056991385,0.0,0.203809238152,0.116226754649,0.0988130956583,10.7216802221,0.0,0.0,27,46
3775,0.0,0.0,0.0,2011,sidney_oh,312.0,130.0,1,44024.0,0.0,0.0,0.0,0.0,29105.0,1949.0,914.0,735.0,642.0,13890.0,20538.0,21180.0,3.0024330845,3.32901276579,0.010606112112,0.0109129766511,0.0625300625301,0.0,0.0588197438703,0.0473003410773,0.0303116147309,9.96081261916,0.0,0.0,27,14
3776,829038.512,4145192.56,5.0,2011,charleston_sc,67474.0,2103.0,1,50873.0,204280292.89,4124.0,243377161.71,2178.0,243306.0,21008.0,27054.0,13804.0,5012.0,57309.0,115891.0,120903.0,3.33685141268,3.2348042925,0.217111783255,0.274577810334,0.0909956297867,0.000216347193977,0.275591593916,0.140617519126,0.0414547198994,11.7027438502,111743.416763,49534.5036106,27,57
3777,0.0,0.0,0.0,2011,scranton_pa,38466.0,870.0,1,37099.0,0.0,0.0,0.0,0.0,108378.0,9020.0,7530.0,3508.0,5837.0,49739.0,70184.0,76021.0,2.64826139629,2.95528866154,0.261951458691,0.31164695303,0.0879676440849,0.0,0.123895552594,0.057719202988,0.0767814156615,11.2387648969,0.0,0.0,26,5
3778,324300.0,648600.0,2.0,2011,saratoga_ca,780.0,236.0,0,157439.0,5297372.11,12.0,5381118.97,28.0,12503.0,3277.0,7948.0,9058.0,11226.0,5853.0,18833.0,30059.0,4.60574907008,3.78272664317,0.0587216743206,0.0557517686884,0.0671790492457,0.000569313976658,0.347696749639,0.396255304257,0.373465517815,10.310917396,192182.820357,441447.675833,26,1230
3779,153874.0,615496.0,4.0,2011,chesterfield_mo,13108.0,656.0,0,96851.0,21433528.05,319.0,21107990.61,414.0,176400.0,11074.0,12991.0,9489.0,5261.0,14208.0,42210.0,47471.0,3.74301333988,3.40417020157,0.069168583912,0.0840549532952,0.0559249786871,0.000341005967604,0.354093981683,0.258640427388,0.110825556656,10.7678742773,50985.4845652,67189.7431034,26,166
3780,1488205.0,4464615.0,3.0,2011,twinsburg_oh,858.0,120.0,0,71528.0,10596410.78,321.0,38802925.09,702.0,33113.0,2370.0,3911.0,2007.0,1174.0,8248.0,17529.0,18703.0,3.38893431341,3.23516055299,0.0252568367137,0.0263511207314,0.0481927710843,0.00120481927711,0.276083580404,0.1416772554,0.0627706785008,9.83643921778,55274.8220655,33010.6254829,25,64
3781,80005.0,80005.0,1.0,2011,newportnews_va,11812.0,902.0,0,50744.0,2902753426.22,4300.0,2971110714.1,5709.0,268721.0,18741.0,19388.0,9576.0,12411.0,107921.0,168420.0,180831.0,3.07317119094,3.07162430626,0.0421055633384,0.0528190992717,0.0459196660388,5.09087206638e-05,0.141637140666,0.069956532856,0.0686331436535,12.1053181724,520425.768804,675058.93633,25,36
3782,0.0,0.0,0.0,2011,appleton_wi,28742.0,544.0,1,52605.0,0.0,0.0,0.0,0.0,129842.0,9321.0,10185.0,4885.0,4176.0,38909.0,68399.0,72575.0,3.73912496679,3.37722210117,0.181241487161,0.217019276262,0.055144450076,0.0,0.188684488412,0.0904981566906,0.0575404753703,11.1923757889,0.0,0.0,24,170
3783,537963.285714,3765743.0,7.0,2011,vienna_va,706.0,202.0,0,119951.0,876042969.56,15239.0,2282360073.88,28548.0,23349.0,3930.0,3803.0,3335.0,4222.0,4430.0,11526.0,15748.0,3.67692070587,3.40299907036,0.0293494076076,0.0296079704711,0.0488867376573,0.00169409486931,0.328751728907,0.288295297372,0.268097536195,9.66446865206,79948.1600771,57486.9065923,24,114
3784,0.0,0.0,0.0,2011,federalway_wa,2634.0,420.0,1,57583.0,0.0,0.0,0.0,0.0,84426.0,9847.0,11590.0,3936.0,21302.0,51555.0,68389.0,89691.0,3.52273184249,3.29922497742,0.0302549965541,0.0344131005226,0.040907762735,0.0,0.172776195942,0.0586753328066,0.237504320389,11.4041257086,0.0,0.0,24,85
3785,0.0,0.0,0.0,2011,burnsville_mn,1612.0,500.0,1,64561.0,0.0,0.0,0.0,0.0,91718.0,9600.0,10988.0,4056.0,7551.0,31185.0,53125.0,60676.0,3.7037528737,3.39372840436,0.0172720454302,0.0197659506785,0.049504950495,0.0,0.237686300807,0.087737134699,0.124447887138,11.0133035117,0.0,0.0,24,129
3786,523458.826087,12039553.0,23.0,2011,fairfax_va,11536.0,1980.0,0,98563.0,2936176210.63,9184.0,7510878577.05,28241.0,96987.0,12326.0,5256.0,3632.0,5533.0,9248.0,17179.0,22712.0,3.74258701532,3.37049480014,0.106300046995,0.123251900569,0.138403467077,0.0016077170418,0.289810322011,0.200264666961,0.243615709757,10.0306486982,265956.537554,319705.597847,24,180
3787,499991.0,499991.0,1.0,2011,clearwater_fl,9816.0,2109.0,0,42427.0,234178120.84,1247.0,232388768.65,1839.0,363158.0,22956.0,15238.0,7268.0,15491.0,65827.0,92647.0,108138.0,3.54804596967,3.31173536433,0.0263181883992,0.0337642986741,0.0841412327947,3.98962696988e-05,0.172506311345,0.0822795557719,0.143252140783,11.5911634682,126366.921506,187793.200353,24,90
3788,0.0,0.0,0.0,2011,norfolk_va,81116.0,1532.0,1,44164.0,0.0,0.0,0.0,0.0,435648.0,28298.0,24642.0,15186.0,16031.0,151995.0,227025.0,243056.0,3.00344340232,3.04223132195,0.156969138717,0.206498263571,0.051357693597,0.0,0.128462176069,0.0791667318309,0.0659559936805,12.4010471484,0.0,0.0,24,30
